"","area_id","f_dairy_weight","f_eggs_weight","f_fats_oils_weight","f_fish_weight","f_fruit_veg_weight","f_grains_weight","f_meat_red_weight","f_poultry_weight","f_readymade_weight","f_sauces_weight","f_sweets_weight","f_dairy_eggs_weight","f_oils_sauces_weight","f_fish_meat_weight"
"21","E01000022",0.0678317958113639,0.0237471360236916,0.028226217872969,0.0222594879199796,0.350694656965932,0.176854141992801,0.0704152326647862,0.0504946895770686,0.0772479328603881,0.0197285562937472,0.112500152017273,0.0915789318350555,0.0479547741667162,0.143169410161834
"22","E01000023",0.0666419034140428,0.0344107720488595,0.028862437521151,0.0219637317312562,0.329423502060426,0.224464866905398,0.0600413136373163,0.0526246854815691,0.0503935695026293,0.0176924694966184,0.113480748200734,0.101052675462902,0.0465549070177694,0.134629730850142
"23","E01000024",0.0422137831516228,0.0428850251322166,0.0240302570339411,0.0131677904247247,0.298688980773053,0.258096347258097,0.066840182629246,0.0427236626137171,0.0547253804990962,0.0154461479972493,0.141182442487036,0.0850988082838394,0.0394764050311904,0.122731635667688
"24","E01000025",0.0573318937677304,0.0304406301102292,0.0346155811994473,0.0158048877829503,0.324248311395873,0.224152565932509,0.0599419650886638,0.0531549022850468,0.069824304779285,0.0188618052728052,0.11162315238546,0.0877725238779595,0.0534773864722525,0.128901755156661
"25","E01000027",0.0599265737785804,0.0403310249489572,0.019617152047541,0.0199562548235676,0.36573796299597,0.210566979043628,0.0591408790446924,0.0457675838831461,0.0499546187147731,0.0168934153215649,0.11210755539758,0.100257598727538,0.0365105673691059,0.124864717751406
"26","E01000028",0.0752160097211501,0.0198458630418716,0.0261522862634344,0.0195517243944284,0.290978261719131,0.275869352448293,0.0552157522082393,0.0274103991944754,0.0494640012242813,0.012598498216421,0.147697851568274,0.0950618727630218,0.0387507844798554,0.102177875797143
"27","E01000029",0.0512989326104138,0.0269553174470988,0.0251195184588595,0.0172400535587971,0.306704853051116,0.28481748207763,0.0578902486033757,0.0550575757698998,0.0575617405240788,0.0129656653254899,0.10438861257324,0.0782542500575125,0.0380851837843494,0.130187877932073
"28","E01000030",0.04681704570536,0.0264455132491105,0.0258808214910013,0.0144136245123867,0.353281242487755,0.253335044929644,0.0424285564863191,0.0485439608675845,0.045255632004607,0.0249867663931922,0.118611791873039,0.0732625589544706,0.0508675878841935,0.10538614186629
"29","E01000031",0.0384574809262541,0.0215110894485007,0.0299447642092263,0.0193689784495995,0.250444428545852,0.342617227339343,0.0376178126057383,0.0364484795410904,0.028189164977419,0.0131338018157215,0.182266772141256,0.0599685703747548,0.0430785660249478,0.0934352705964282
"30","E01000032",0.0596349183388545,0.0277987621139174,0.0381439721984669,0.0129708594210936,0.282904866929652,0.255401221733219,0.0347238016255154,0.031631047122937,0.0663339901957065,0.0122692535560084,0.178187306764629,0.0874336804527719,0.0504132257544753,0.079325708169546
"31","E01000033",0.0487878312198697,0.0269290144299254,0.0468304925888193,0.0242778411734756,0.333349599893584,0.202100915446335,0.0616965572143766,0.0577591364979311,0.0498983106391459,0.0157226073248958,0.132647693571642,0.0757168456497952,0.062553099913715,0.143733534885783
"32","E01000034",0.0465058488555083,0.0201780754269729,0.0273185370369662,0.019780088477315,0.344542237174257,0.226505567861186,0.0464287645863839,0.0587549367493826,0.061793528270881,0.0062558430858398,0.141936572475307,0.0666839242824811,0.033574380122806,0.124963789813081
"33","E01000035",0.0487164480798504,0.0210498226977687,0.0277063861582886,0.0214676297846486,0.349857975712261,0.179851386125509,0.060140123070588,0.0698496195705234,0.0624619823014934,0.0159294710452424,0.142969155453827,0.0697662707776191,0.0436358572035311,0.15145737242576
"34","E01000036",0.104969849274828,0.0206294284589075,0.0164230968121313,0.0164186888145974,0.400612407211523,0.17297841882757,0.039664263809907,0.0432233544854475,0.062783843542371,0.00882517839610493,0.113471470366613,0.125599277733735,0.0252482752082363,0.0993063071099518
"35","E01000037",0.0617455344236988,0.0295742706537482,0.0224843638416019,0.0169044472339189,0.30972456654294,0.207155294851519,0.0847946203491094,0.0477685836679871,0.077788249964111,0.0179235124636745,0.12413655600769,0.091319805077447,0.0404078763052765,0.149467651251015
"36","E01000038",0.0700366429024185,0.0242008096674339,0.0228272864166521,0.0128517108850389,0.305675254421799,0.231597594447023,0.0658103006929072,0.0404735984639324,0.0854836203863819,0.00867620020266217,0.132366981513751,0.0942374525698524,0.0315034866193143,0.119135610041878
"37","E01000039",0.0517666592694701,0.0282925221153605,0.0269849937596065,0.0237972760207176,0.33658769256052,0.217256598072724,0.0571925380214559,0.0510188206359376,0.0706000325608354,0.0152317955335507,0.121271071449822,0.0800591813848306,0.0422167892931572,0.132008634678111
"38","E01000040",0.0495820919309917,0.0195034786772526,0.0294219349577425,0.0197315946501302,0.338567439958441,0.223539822250397,0.0691870210356457,0.0598914408088113,0.0653397125952524,0.0168108798901163,0.10842458324522,0.0690855706082443,0.0462328148478588,0.148810056494587
"39","E01000041",0.0467762738525989,0.0288928393738512,0.0316792500475064,0.0151739795874804,0.381477269010555,0.208401445666406,0.0619019947954019,0.0531594992514829,0.0526493760219937,0.0129706040019513,0.106917468390772,0.0756691132264501,0.0446498540494577,0.130235473634365
"40","E01000042",0.062495701604127,0.0306461210325446,0.0310005872256722,0.0207320552258087,0.34952014782499,0.217975097245869,0.0653964978642314,0.0447894846310212,0.0463980848687265,0.0142971900101634,0.116749032466845,0.0931418226366716,0.0452977772358356,0.130918037721061
"41","E01000043",0.0582422096741324,0.0213978396516805,0.030584926497753,0.0202423027824356,0.355502891670194,0.190188207467395,0.0758828416030337,0.0511894134766694,0.0656445975933342,0.0199359884924875,0.111188781090885,0.0796400493258129,0.0505209149902406,0.147314557862139
"42","E01000044",0.0597636151447465,0.0322999421067177,0.0314150314947834,0.0168167409097931,0.338453191022341,0.217806242938088,0.0659032033408947,0.0628729130733559,0.052802861474469,0.0181594708380005,0.10370678765681,0.0920635572514642,0.0495745023327839,0.145592857324044
"43","E01000045",0.0526863901029043,0.0293585048623876,0.0347261394589325,0.0199931024567218,0.362883762752847,0.188371933164406,0.072759456114676,0.0617020534162123,0.049544198717461,0.0178612329207751,0.110113226032677,0.0820448949652919,0.0525873723797075,0.15445461198761
"44","E01000046",0.0679479965841396,0.0339397245376053,0.0420816802143083,0.019804263221102,0.347846013726346,0.198849385858381,0.059917545997277,0.05622770487038,0.0463117743027351,0.0133147564476936,0.113759154240032,0.101887721121745,0.0553964366620018,0.135949514088759
"45","E01000048",0.0498830415356619,0.0316268237501579,0.0227090895881913,0.0281221474400099,0.368802936628538,0.272423770417228,0.0394856228449623,0.0428108561834781,0.0512630909082325,0.011256169615589,0.0816164510879513,0.0815098652858198,0.0339652592037802,0.11041862646845
"46","E01000049",0.0572283206224939,0.0256121286446782,0.0239865870599145,0.0196632456883541,0.356940745356067,0.200246794683807,0.0558567456354226,0.0622804924009263,0.0541478832537609,0.0162822338621768,0.127754822792399,0.0828404492671721,0.0402688209220913,0.137800483724703
"47","E01000050",0.0477112353196727,0.0311568248510762,0.0581288222038802,0.0152034075578652,0.368782798807462,0.250950933420489,0.0510291080842023,0.0373729442094178,0.0458029309261206,0.0121910047970969,0.0816699898227175,0.0788680601707488,0.070319827000977,0.103605459851485
"48","E01000051",0.0600057254879642,0.0320251905147779,0.0235598184811402,0.0170907700036391,0.323462758883442,0.260933090991656,0.0437517577765601,0.0619857130630971,0.0403658756729989,0.0150804441780706,0.121738854946654,0.0920309160027421,0.0386402626592108,0.122828240843296
"49","E01000052",0.0565521048700592,0.0330162135791684,0.0317590853939145,0.0181194971447682,0.365286321241905,0.195465139068888,0.0652936996641977,0.0709364820739619,0.0502829923595966,0.0159162291145253,0.0973722354890155,0.0895683184492276,0.0476753145084398,0.154349678882928
"50","E01000053",0.0707812936278683,0.0268793975706711,0.0218891914639878,0.0121764245341242,0.324222969312487,0.273896667497458,0.0579322810910704,0.0557124334070822,0.0452906362143769,0.0117784026854816,0.0994403025953924,0.0976606911985394,0.0336675941494694,0.125821139032277
"51","E01000054",0.068837526896276,0.0295757284869739,0.0289394056333773,0.0176870242747088,0.301757600223582,0.22162535209739,0.0624148491863961,0.0755240044270132,0.0621088413942016,0.00943517744984864,0.122094489930233,0.0984132553832499,0.038374583083226,0.155625877888118
"52","E01000055",0.0539201517707188,0.0255753178375764,0.0408290415930644,0.0132918543611094,0.338226895517612,0.228463418897603,0.0652611836257739,0.0530667715960024,0.0572716746269481,0.0180415332404654,0.106052156933126,0.0794954696082952,0.0588705748335298,0.131619809582886
"53","E01000056",0.0671647677846374,0.0257540530784559,0.024065297074912,0.0212923927888558,0.352340971924612,0.223727378186392,0.0822217591657867,0.0393782219786505,0.0539144262546385,0.0187593752334092,0.0913813565296504,0.0929188208630934,0.0428246723083213,0.142892373933293
"54","E01000057",0.0451775938543632,0.0251435093416112,0.0360611561069348,0.0137102810476195,0.357850705141641,0.224217155455627,0.0608631223852001,0.0518799458312702,0.0453196460693182,0.0174237451280924,0.122353139638322,0.0703211031959744,0.0534849012350272,0.12645334926409
"55","E01000058",0.0489310774409373,0.0340053243137365,0.0298397709092628,0.0179010954747039,0.348652656995169,0.236149201399263,0.0557976131765641,0.0509757451539602,0.0584733953981561,0.0120260111083812,0.107248108629865,0.0829364017546737,0.041865782017644,0.124674453805228
"56","E01000059",0.0465746696289882,0.0186987830536479,0.0249660019261058,0.0135498099045306,0.3509102986649,0.283402472520719,0.0489907611723401,0.047405298013746,0.059430410761785,0.0123523918796954,0.0937191024735418,0.0652734526826362,0.0373183938058012,0.109945869090617
"57","E01000060",0.0525464028117737,0.0289868325148204,0.0279480103243728,0.0158056350521277,0.296673098703858,0.251086507397862,0.0569985221724858,0.0576972967231507,0.06298013421311,0.0169111082780883,0.132366451808351,0.0815332353265941,0.0448591186024611,0.130501453947764
"58","E01000061",0.0631027720667984,0.0170834870124416,0.0315702155281023,0.0148467712780137,0.315411153999248,0.22487974229383,0.0587057997582521,0.0556685452035685,0.0753738967057286,0.0188038181194059,0.124553798034612,0.08018625907924,0.0503740336475082,0.129221116239834
"59","E01000062",0.0481726097124745,0.0232157155240841,0.0283420855925375,0.0211254914108793,0.31432569277569,0.229957156767734,0.0751361537516573,0.0618773428265984,0.0632466304823849,0.011413236728812,0.123187884427148,0.0713883252365586,0.0397553223213495,0.158138987989135
"60","E01000063",0.0757778365713051,0.0250283327763105,0.0260176914270781,0.0103958044875097,0.381781872264321,0.212571065280081,0.0562372852515559,0.0349316118397081,0.0590298182502209,0.00724321099293772,0.110985470858972,0.100806169347616,0.0332609024200158,0.101564701578774
"61","E01000064",0.0575528038427314,0.0265275272867032,0.0236960036974542,0.0188121241437305,0.310627113219778,0.275782216240457,0.0514570129860224,0.0528325144008885,0.0489481264767641,0.00995853420969715,0.123806023495773,0.0840803311294346,0.0336545379071513,0.123101651530641
"62","E01000065",0.0519031017025609,0.0323353943362649,0.0239790564740841,0.0162910742579455,0.329746339983308,0.247847568084915,0.0584050491052171,0.0641871202038765,0.0473200338885832,0.0118749818182791,0.116110280144965,0.0842384960388259,0.0358540382923632,0.138883243567039
"63","E01000066",0.0566067482831692,0.0275001193288265,0.0339924730598684,0.0243102306294327,0.367336754645739,0.199133859912473,0.0579684682609777,0.046532975902001,0.0497164510354535,0.019906040111818,0.11699587883024,0.0841068676119957,0.0538985131716864,0.128811674792411
"64","E01000067",0.0525849396390624,0.021787306118496,0.0300509037178035,0.0202218371089413,0.343627199986107,0.246876639246394,0.0507733219399826,0.048960486399341,0.0508923327935935,0.0189604064655263,0.115264626584752,0.0743722457575584,0.0490113101833299,0.119955645448265
"65","E01000068",0.0522322761833167,0.0272352230144498,0.0310754793196496,0.023936595673841,0.367897946237838,0.230088413884572,0.0573807129353811,0.0386725232299328,0.0549103178518779,0.0169762932802904,0.0995942183888508,0.0794674991977665,0.0480517725999399,0.119989831839155
"66","E01000069",0.0566372168837372,0.0304177604790636,0.0341101874230459,0.0250083718973782,0.349210078948474,0.200686424560687,0.0511962934669987,0.0438363034969734,0.0549272775011188,0.0204192673910433,0.13355081795148,0.0870549773628009,0.0545294548140892,0.12004096886135
"67","E01000070",0.0605810353128926,0.0322455885860206,0.0343014696041179,0.0269485123580991,0.352273290487427,0.237131967034584,0.0424675930982227,0.0473374974258217,0.0407699102882694,0.0143291166365646,0.11161401916798,0.0928266238989131,0.0486305862406825,0.116753602882143
"68","E01000071",0.0457099062312076,0.0299477936805535,0.0260867412239364,0.0202104964330529,0.330618006592798,0.226833076611123,0.0472188527353784,0.0494384685364821,0.0361180310514776,0.0147190907472627,0.173099536156728,0.075657699911761,0.0408058319711991,0.116867817704913
"69","E01000072",0.0720782170989567,0.0310195237708566,0.0326902437350609,0.0185806445640748,0.352864933496634,0.173574845707839,0.0780814328289554,0.0408657234836639,0.0631883369147214,0.016708357519003,0.120347740880234,0.103097740869813,0.0493986012540638,0.137527800876694
"70","E01000073",0.0670530779118087,0.0364965909244302,0.0279556600219257,0.0147851099215785,0.356211128661549,0.21033213203372,0.0650688455930972,0.0511737757242686,0.0491811094521411,0.0109365527267287,0.110806017028752,0.103549668836239,0.0388922127486545,0.131027731238944
"71","E01000074",0.0667054821759265,0.0182914612743701,0.0316383512299537,0.0155257041780648,0.364651360673547,0.192848553545132,0.0636683650075427,0.0488550973298498,0.0731135662891528,0.015276186118646,0.109425872177815,0.0849969434502967,0.0469145373485997,0.128049166515457
"72","E01000075",0.0424118020094656,0.0210876259199785,0.0328262496442947,0.0144091745098405,0.309044825666573,0.328555780961502,0.0452092174939435,0.0380814199132417,0.0607685494319125,0.0141046176609028,0.0935007367883451,0.0634994279294441,0.0469308673051975,0.0976998119170257
"73","E01000076",0.0588237650557105,0.0306392358605873,0.027198920163582,0.0194412575953122,0.340100421164829,0.208088576747718,0.0664900628205527,0.0562644656157357,0.0670252531774202,0.0125531150505289,0.113374926748024,0.0894630009162978,0.0397520352141109,0.142195786031601
"74","E01000077",0.0475676709598717,0.0274538390529399,0.0248207936137925,0.0214394258074618,0.335996742865321,0.238034536609134,0.0606367396325363,0.0486838066864456,0.0574896606058696,0.0110103711632884,0.12686641300334,0.0750215100128116,0.0358311647770809,0.130759972126444
"75","E01000078",0.0679858829657024,0.0266441720068232,0.0260592220977754,0.0152777700524066,0.375077586789378,0.220913377170686,0.0606562964728569,0.0453858211971805,0.0542362090650184,0.0183589013737979,0.0894047608083743,0.0946300549725256,0.0444181234715733,0.121319887722444
"76","E01000079",0.0597864901048871,0.0283811983051331,0.0287540440568466,0.014793890531544,0.317191335882296,0.239919300906129,0.0554675437436225,0.0586944563429407,0.0867755811997067,0.0138399893824311,0.0963961695444631,0.0881676884100202,0.0425940334392777,0.128955890618107
"77","E01000080",0.064560670163584,0.0298460303127369,0.0289564856511885,0.0137702595825827,0.356010538099151,0.195599372506731,0.0802864786022766,0.0660665187313118,0.0486476379864365,0.0109557194020938,0.105300288961906,0.0944067004763209,0.0399122050532823,0.160123256916171
"78","E01000081",0.0594829776586109,0.0306267230643217,0.0274984973766862,0.0158999038485925,0.316147913010054,0.214795853252267,0.0660269241599079,0.0531610416644244,0.0695966037363467,0.0115490846807512,0.135214477548037,0.0901097007229327,0.0390475820574374,0.135087869672925
"79","E01000082",0.0753842682075915,0.0329685579791245,0.036253453352674,0.0133791417586432,0.292098011456328,0.230261878768083,0.0648782666249459,0.0467596308239132,0.0464205176155065,0.0187300245522888,0.142866248860902,0.108352826186716,0.0549834779049628,0.125017039207502
"80","E01000083",0.0531860298863049,0.027581793044301,0.0270620632811613,0.0232120448746914,0.359605878392077,0.22757182073844,0.0461686496264959,0.0463090460236256,0.0479143963090345,0.019719116452744,0.121669161371124,0.0807678229306059,0.0467811797339053,0.115689740524813
"81","E01000084",0.061927931462901,0.0292589492299883,0.0288149934403386,0.0136861660918193,0.357139415733114,0.227674417180262,0.0502274727254902,0.0557000665894673,0.0400610411902416,0.0100600069839161,0.125449539372461,0.0911868806928894,0.0388750004242548,0.119613705406777
"82","E01000085",0.0481300230481022,0.0362270843554032,0.0283812615068971,0.0128386192066462,0.351334805134601,0.268538145095272,0.0375089865942056,0.0432964677350721,0.0549116372825977,0.0059743266701384,0.112858643371064,0.0843571074035054,0.0343555881770355,0.0936440735359239
"83","E01000086",0.0697175947159338,0.0317482160224354,0.0387394166273759,0.0205319499811759,0.282120851832699,0.240355253746518,0.0461642390326227,0.041322128929201,0.0627065303443126,0.0152333958774316,0.151360422890295,0.101465810738369,0.0539728125048074,0.108018317943
"84","E01000087",0.0476847067661524,0.0264216379447014,0.0254660287132214,0.0199424958715621,0.306822543001211,0.26345026827744,0.0516465225581706,0.0440355785294108,0.0577761874535787,0.010782413063289,0.145971617821263,0.0741063447108538,0.0362484417765104,0.115624596959144
"85","E01000088",0.0573819355202699,0.0305947885839542,0.0271606078409157,0.0222213220486388,0.328277376894919,0.257617640231254,0.0528088870174169,0.0471224201066772,0.0499425935597544,0.012870074371934,0.114002353824266,0.087976724104224,0.0400306822128497,0.122152629172733
"86","E01000089",0.1138910290072,0.0282684771994826,0.0292817656245248,0.0180800104995538,0.294233117158346,0.220045912267323,0.0651277894350568,0.0678190276185118,0.0382817573308086,0.0105792898920114,0.114391823967181,0.142159506206683,0.0398610555165363,0.151026827553122
"87","E01000090",0.0504600438664892,0.0238990086145908,0.0445906545994231,0.017562259809283,0.338557755765352,0.249666009461143,0.0493787187280853,0.0485276909364507,0.045906786981065,0.0173054366974063,0.114145634540712,0.07435905248108,0.0618960912968293,0.115468669473819
"88","E01000091",0.0556727930312014,0.0329780556273009,0.0293110828383252,0.0146847360075494,0.355866985629068,0.24435642411793,0.0475019138382295,0.0528818566252246,0.0426646023958365,0.0120093382497457,0.112072211639588,0.0886508486585024,0.0413204210880708,0.115068506471004
"89","E01000092",0.0628967559718733,0.0375092354281419,0.0297228510476339,0.0205719298391029,0.33768962938772,0.230655971239234,0.0601330658896306,0.0492581976122075,0.0473329277441126,0.0148235769983678,0.109405858841976,0.100405991400015,0.0445464280460017,0.129963193340941
"90","E01000093",0.0517884122791755,0.0256592044019753,0.0289761522059254,0.0147553883204933,0.345152981579342,0.200762403175077,0.0765604954073396,0.0646461837739726,0.0712140203499802,0.0147803815514189,0.1057043769553,0.0774476166811508,0.0437565337573444,0.155962067501805
"91","E01000094",0.0601561233794709,0.0387295100697469,0.0262429726012728,0.0232665947971407,0.350353488754713,0.232370140121796,0.0570241735902454,0.0591593405650217,0.041483045031606,0.0144461425541732,0.0967684685348137,0.0988856334492178,0.040689115155446,0.139450108952408
"92","E01000095",0.037774903487391,0.0187300443148072,0.0175777201312427,0.0149041342427651,0.209436353262419,0.522124378684514,0.0382893280779126,0.027573013397338,0.0334849523028675,0.00821918013853819,0.0718859919602054,0.0565049478021982,0.0257969002697809,0.0807664757180157
"93","E01000096",0.057691860668367,0.0338082071495295,0.0408811975814475,0.0150051430668025,0.299713048806807,0.280368165886095,0.0486363823065676,0.0432034316895591,0.046374718104882,0.0157513070543834,0.118566537685559,0.0915000678178965,0.056632504635831,0.106844957062929
"94","E01000097",0.101692647571047,0.0240405951177172,0.0322265584231838,0.0214856579563298,0.318329379204495,0.197602597255506,0.0417676979709883,0.0298460948145099,0.0669778784778319,0.0141913475275396,0.151839545680852,0.125733242688764,0.0464179059507234,0.093099450741828
"95","E01000098",0.0700024842207968,0.0219048829799777,0.0348956147405321,0.0232399601989556,0.325000565653178,0.220295515833141,0.0518041369983109,0.0598035489904414,0.0581778413980612,0.017838772112071,0.117036676874533,0.0919073672007745,0.0527343868526031,0.134847646187708
"96","E01000099",0.0571689549339739,0.0350668787617548,0.0296105801487436,0.0250556398692757,0.335127939090211,0.249596785979516,0.0454316155128244,0.0401676393207624,0.0592112313464763,0.0113642964905007,0.112198438545962,0.0922358336957287,0.0409748766392443,0.110654894702862
"97","E01000100",0.0778975239905517,0.0242651394700193,0.0258616187654331,0.0148770337208242,0.252012920499054,0.282845932051246,0.0402783819538809,0.0539956550569409,0.0599741251518213,0.0121810192647335,0.155810650075495,0.102162663460571,0.0380426380301666,0.109151070731646
"98","E01000101",0.0534735152309297,0.0283711274925996,0.0267715928417526,0.0197183870836752,0.343229629483052,0.248915624753293,0.0483846864345239,0.0582308940636034,0.0567096871405041,0.016014722314807,0.100180133161259,0.0818446427235293,0.0427863151565596,0.126333967581803
"99","E01000102",0.057069303887093,0.0260449052976679,0.0296752010458863,0.0120405943095587,0.347350178916478,0.21172089511008,0.070651271189905,0.0667003049878257,0.0472939302000598,0.0166014297833045,0.114851985272141,0.083114209184761,0.0462766308291907,0.149392170487289
"100","E01000103",0.0417807888895091,0.0325594181968421,0.0272355494714738,0.0202462667727874,0.327907360939872,0.228444864139583,0.0693825315217773,0.0700602509706914,0.0524949075427794,0.00849422639996472,0.12139383515472,0.0743402070863512,0.0357297758714385,0.159689049265256
"101","E01000104",0.0705212865762485,0.0224233273760154,0.0361890189751361,0.0211726456159684,0.386466125346946,0.175765298449689,0.0633790588982555,0.04683034681374,0.0536345861333722,0.0141542377728596,0.109464068041769,0.092944613952264,0.0503432567479957,0.131382051327964
"102","E01000105",0.058398159073801,0.0285731183165952,0.0277683036466752,0.0197873756478216,0.336589110381711,0.228940791991059,0.0470471439730279,0.0429245693740737,0.0784225582003836,0.017549509993203,0.113999359401649,0.0869712773903962,0.0453178136398782,0.109759088994923
"103","E01000106",0.0538947053174363,0.0341599341992318,0.0255747810256254,0.0162558651862859,0.349710376596702,0.256863434971811,0.0616549116782748,0.0442610319413258,0.0504807916499758,0.0103942128548005,0.096749954578531,0.0880546395166681,0.0359689938804259,0.122171808805886
"104","E01000107",0.0712529730065243,0.0270234847317055,0.0251903711651005,0.0170486999821228,0.32216554141485,0.247675136470393,0.0458914479750469,0.05781220063142,0.0565600304296339,0.0160307025362218,0.113349411656981,0.0982764577382298,0.0412210737013223,0.12075234858859
"105","E01000108",0.0699840651154921,0.0347971790563669,0.0309883950545795,0.0182434005898458,0.310394642102423,0.227690671211009,0.0427714582752811,0.0410414088808845,0.061204510327949,0.0144714767469768,0.148412792639193,0.104781244171859,0.0454598718015563,0.102056267746011
"106","E01000109",0.0510405898102758,0.0306066752921983,0.0274206276639208,0.0179987775904713,0.341349525445612,0.262687734640729,0.0450682248843461,0.0468392187835363,0.0394471332026099,0.00981644910742836,0.127725043578872,0.0816472651024741,0.0372370767713491,0.109906221258354
